OrderID,OrderDate,Category,SubCategory,Segment,CustomerName,Sales,Quantity,Discount,Profit
ORD-001582,2016-02-29,Office Supplies,Accessories,Home Office,Customer 136,3.0,3,0.16,0.14
ORD-001583,2016-04-18,Technology,Copiers,Consumer,Customer 839,642.15,3,0.09,149.24
ORD-001584,2016-03-23,Office Supplies,Paper,Consumer,Customer 1139,17.81,1,0.11,1.06
ORD-001585,2017-06-12,Office Supplies,Accessories,Corporate,Customer 281,42.21,2,0.04,4.95
ORD-001586,2016-01-18,Furniture,Furnishings,Consumer,Customer 1005,703.33,3,0.06,84.82
ORD-001587,2016-05-22,Furniture,Tables,Home Office,Customer 623,845.07,4,0.03,151.76
ORD-001588,2016-03-03,Office Supplies,Storage,Consumer,Customer 6,55.46,2,0.1,5.46
ORD-001589,2016-03-08,Furniture,Tables,Home Office,Customer 968,850.77,5,0.04,147.71
ORD-001590,2016-05-31,Furniture,Tables,Consumer,Customer 1008,292.39,1,0.01,48.48
ORD-001591,2016-05-21,Technology,Accessories,Consumer,Customer 568,2557.64,6,0.08,656.21
ORD-001592,2017-07-22,Office Supplies,Art,Corporate,Customer 741,58.05,2,0.04,5.08
ORD-001593,2016-01-17,Office Supplies,Accessories,Consumer,Customer 529,229.97,4,0.06,22.75
ORD-001594,2016-01-14,Office Supplies,Storage,Home Office,Customer 245,41.84,2,0.06,3.86
ORD-001595,2016-06-03,Office Supplies,Accessories,Consumer,Customer 532,11.37,1,0.18,0.68
ORD-001596,2016-04-13,Furniture,Bookcases,Consumer,Customer 945,370.26,2,0.11,50.47
ORD-001597,2016-02-08,Technology,Accessories,Consumer,Customer 109,508.19,2,0.14,111.19
ORD-001598,2016-01-10,Office Supplies,Storage,Corporate,Customer 730,20.07,1,0.08,1.76
ORD-001599,2016-01-11,Furniture,Tables,Consumer,Customer 158,681.64,3,0.15,76.4
ORD-001600,2016-09-26,Office Supplies,Binders,Corporate,Customer 343,28.12,2,0.14,1.86
ORD-001601,2016-01-26,Office Supplies,Paper,Home Office,Customer 617,63.08,2,0.1,5.97
ORD-001602,2016-02-16,Office Supplies,Paper,Consumer,Customer 1188,117.63,3,0.03,11.64
ORD-001603,2016-01-31,Office Supplies,Binders,Consumer,Customer 1062,45.9,3,0.07,5.98
ORD-001604,2016-02-22,Office Supplies,Storage,Consumer,Customer 334,76.0,3,0.09,7.25
ORD-001605,2016-01-09,Furniture,Chairs,Consumer,Customer 386,579.92,2,0.04,108.58
ORD-001606,2016-03-28,Technology,Phones,Consumer,Customer 157,1393.29,5,0.04,383.27
ORD-001607,2016-01-09,Furniture,Chairs,Home Office,Customer 983,1591.58,6,0.09,248.69
ORD-001608,2016-07-12,Office Supplies,Paper,Consumer,Customer 906,117.41,4,0.12,7.96
ORD-001609,2016-02-01,Technology,Machines,Consumer,Customer 624,3248.17,7,0.09,833.24
ORD-001610,2016-04-03,Furniture,Bookcases,Consumer,Customer 292,222.79,1,0.06,26.86
ORD-001611,2016-09-11,Office Supplies,Paper,Consumer,Customer 267,148.94,4,0.05,14.03
ORD-001612,2016-05-06,Technology,Copiers,Corporate,Customer 229,1529.52,4,0.07,400.9
ORD-001613,2016-04-01,Furniture,Furnishings,Corporate,Customer 88,677.0,2,0.04,117.7
ORD-001614,2016-02-17,Furniture,Bookcases,Corporate,Customer 1052,634.08,4,0.08,91.03
ORD-001615,2016-02-18,Office Supplies,Storage,Consumer,Customer 519,130.46,3,0.1,9.99
ORD-001616,2016-05-12,Furniture,Tables,Corporate,Customer 198,392.52,2,0.3,27.92
ORD-001617,2017-09-08,Technology,Accessories,Corporate,Customer 410,399.48,1,0.05,101.01
ORD-001618,2016-05-10,Furniture,Tables,Consumer,Customer 299,663.68,3,0.11,83.19
ORD-001619,2016-04-07,Technology,Machines,Home Office,Customer 713,1116.82,3,0.11,281.35
ORD-001620,2016-06-06,Office Supplies,Accessories,Corporate,Customer 496,61.71,2,0.14,4.74
ORD-001621,2016-03-16,Office Supplies,Art,Consumer,Customer 1185,219.28,8,0.08,24.65
ORD-001622,2016-01-08,Technology,Accessories,Corporate,Customer 578,830.45,2,0.11,179.25
ORD-001623,2016-04-09,Furniture,Bookcases,Home Office,Customer 203,897.87,3,0.1,127.44
ORD-001624,2017-01-14,Technology,Copiers,Consumer,Customer 380,722.45,3,0.01,212.8
ORD-001625,2016-01-24,Office Supplies,Art,Consumer,Customer 727,49.92,2,0.05,5.14
ORD-001626,2016-05-20,Technology,Copiers,Consumer,Customer 467,758.54,2,0.04,209.26
ORD-001627,2016-01-27,Office Supplies,Paper,Consumer,Customer 226,51.96,2,0.11,4.57
ORD-001628,2016-04-02,Office Supplies,Storage,Corporate,Customer 591,122.21,4,0.04,10.07
ORD-001629,2016-01-13,Office Supplies,Art,Consumer,Customer 1012,62.51,2,0.02,6.13
ORD-001630,2016-03-12,Furniture,Tables,Consumer,Customer 639,889.28,4,0.1,151.37
ORD-001631,2016-06-18,Office Supplies,Storage,Consumer,Customer 835,82.79,2,0.07,6.7
ORD-001632,2016-02-21,Office Supplies,Storage,Consumer,Customer 143,50.14,2,0.16,3.41
ORD-001633,2016-05-11,Technology,Copiers,Home Office,Customer 753,512.81,3,0.12,114.23
ORD-001634,2016-07-09,Furniture,Furnishings,Corporate,Customer 812,1202.02,6,0.01,184.97
ORD-001635,2016-11-10,Office Supplies,Art,Consumer,Customer 809,91.71,3,0.14,3.38
ORD-001636,2016-02-02,Office Supplies,Accessories,Home Office,Customer 346,86.04,3,0.1,6.17
ORD-001637,2016-03-02,Furniture,Chairs,Consumer,Customer 828,627.31,3,0.15,81.8
ORD-001638,2016-01-20,Furniture,Furnishings,Corporate,Customer 571,348.57,2,0.08,56.12
ORD-001639,2017-08-09,Technology,Machines,Corporate,Customer 820,751.38,2,0.05,197.57
ORD-001640,2016-11-10,Office Supplies,Accessories,Home Office,Customer 993,43.72,2,0.08,3.41
ORD-001641,2016-04-03,Office Supplies,Binders,Corporate,Customer 222,43.41,2,0.08,3.68
ORD-001642,2016-08-09,Furniture,Furnishings,Consumer,Customer 276,407.23,2,0.22,30.4
ORD-001643,2016-03-29,Furniture,Bookcases,Home Office,Customer 1021,815.1,3,0.09,116.7
ORD-001644,2016-04-27,Office Supplies,Binders,Consumer,Customer 670,76.26,4,0.24,4.87
ORD-001645,2016-01-12,Furniture,Bookcases,Corporate,Customer 1065,760.86,3,0.06,119.23
ORD-001646,2016-06-17,Technology,Copiers,Consumer,Customer 1020,1475.19,3,0.07,375.93
ORD-001647,2016-01-17,Office Supplies,Paper,Consumer,Customer 1108,72.02,2,0.04,10.12
ORD-001648,2016-07-28,Office Supplies,Art,Home Office,Customer 244,101.62,4,0.06,11.27
ORD-001649,2016-07-01,Office Supplies,Paper,Home Office,Customer 907,103.16,4,0.1,6.06
ORD-001650,2016-05-28,Office Supplies,Art,Consumer,Customer 621,175.23,7,0.06,14.24
ORD-001651,2016-01-05,Technology,Accessories,Consumer,Customer 276,378.15,2,0.15,81.11
ORD-001652,2016-02-13,Office Supplies,Storage,Consumer,Customer 225,58.91,2,0.08,5.25
ORD-001653,2016-02-06,Office Supplies,Storage,Corporate,Customer 1105,148.52,5,0.07,14.79
ORD-001654,2016-02-23,Office Supplies,Storage,Corporate,Customer 321,25.93,1,0.08,2.51
ORD-001655,2016-01-12,Office Supplies,Storage,Consumer,Customer 774,32.77,1,0.05,3.09
ORD-001656,2016-11-27,Office Supplies,Paper,Corporate,Customer 583,145.39,4,0.18,3.82
ORD-001657,2016-04-06,Office Supplies,Art,Corporate,Customer 263,65.12,2,0.06,5.24
ORD-001658,2016-02-13,Technology,Machines,Home Office,Customer 1196,1383.49,4,0.05,348.91
ORD-001659,2016-03-01,Furniture,Tables,Consumer,Customer 877,1156.56,3,0.1,158.17
ORD-001660,2016-03-12,Office Supplies,Paper,Consumer,Customer 116,51.79,3,0.17,0.97
ORD-001661,2016-04-20,Office Supplies,Binders,Consumer,Customer 640,119.46,3,0.03,15.09
ORD-001662,2016-03-28,Office Supplies,Art,Home Office,Customer 235,122.96,5,0.06,9.94
ORD-001663,2016-10-29,Office Supplies,Art,Consumer,Customer 77,78.1,3,0.1,7.06
ORD-001664,2016-03-23,Office Supplies,Storage,Corporate,Customer 863,88.33,3,0.05,7.72
ORD-001665,2017-08-04,Office Supplies,Storage,Corporate,Customer 649,34.15,3,0.08,2.75
ORD-001666,2016-08-16,Office Supplies,Storage,Consumer,Customer 201,35.96,1,0.06,4.02
ORD-001667,2016-01-29,Technology,Phones,Corporate,Customer 422,621.52,2,0.03,165.92
ORD-001668,2016-11-16,Office Supplies,Accessories,Home Office,Customer 696,162.4,4,0.02,18.41
ORD-001669,2016-01-15,Furniture,Tables,Consumer,Customer 893,521.76,2,0.07,74.53
ORD-001670,2016-07-23,Furniture,Bookcases,Home Office,Customer 1098,654.5,6,0.13,92.31
ORD-001671,2016-02-27,Furniture,Tables,Consumer,Customer 1175,104.83,1,0.05,16.08
ORD-001672,2016-09-09,Office Supplies,Binders,Corporate,Customer 189,150.06,4,0.03,15.08
ORD-001673,2016-08-31,Technology,Phones,Corporate,Customer 560,412.76,2,0.1,92.29
ORD-001674,2016-07-15,Furniture,Furnishings,Consumer,Customer 712,183.69,1,0.12,22.59
ORD-001675,2016-07-06,Technology,Machines,Consumer,Customer 615,351.22,1,0.02,74.52
ORD-001676,2016-02-13,Office Supplies,Accessories,Consumer,Customer 849,71.06,2,0.09,7.7
ORD-001677,2016-01-11,Office Supplies,Accessories,Consumer,Customer 1122,92.77,3,0.04,9.2
ORD-001678,2016-03-02,Furniture,Bookcases,Corporate,Customer 1058,560.72,2,0.03,117.17
ORD-001679,2016-01-23,Technology,Copiers,Consumer,Customer 958,1628.95,5,0.02,405.42
ORD-001680,2016-05-22,Office Supplies,Accessories,Home Office,Customer 889,68.8,4,0.06,5.67
ORD-001681,2016-02-20,Technology,Phones,Consumer,Customer 747,507.91,2,0.12,111.89
ORD-001682,2017-03-21,Office Supplies,Binders,Consumer,Customer 615,76.55,2,0.03,9.33
ORD-001683,2016-05-02,Technology,Copiers,Consumer,Customer 132,478.45,2,0.09,117.05
ORD-001684,2016-07-26,Office Supplies,Storage,Consumer,Customer 588,113.46,3,0.06,12.95
ORD-001685,2016-01-18,Office Supplies,Paper,Corporate,Customer 484,52.9,3,0.07,5.15
ORD-001686,2016-08-25,Office Supplies,Art,Consumer,Customer 57,110.29,4,0.08,10.1
ORD-001687,2016-11-03,Furniture,Tables,Consumer,Customer 1147,250.57,1,0.16,14.11
ORD-001688,2016-03-21,Technology,Copiers,Corporate,Customer 76,519.44,2,0.07,134.52
ORD-001689,2016-04-21,Furniture,Tables,Consumer,Customer 530,446.98,2,0.1,53.56
ORD-001690,2016-06-22,Technology,Machines,Corporate,Customer 361,857.52,4,0.05,253.93
ORD-001691,2016-01-24,Office Supplies,Art,Home Office,Customer 996,66.68,2,0.09,5.55
ORD-001692,2016-03-24,Technology,Phones,Home Office,Customer 172,1152.87,3,0.14,270.08
ORD-001693,2016-03-02,Office Supplies,Paper,Home Office,Customer 834,141.06,6,0.09,12.51
ORD-001694,2016-01-19,Technology,Phones,Consumer,Customer 288,614.35,2,0.08,145.49
ORD-001695,2016-02-24,Furniture,Bookcases,Consumer,Customer 1189,1671.07,4,0.02,367.89
ORD-001696,2016-01-09,Technology,Machines,Consumer,Customer 185,386.34,4,0.05,111.39
ORD-001697,2016-01-04,Furniture,Bookcases,Corporate,Customer 642,278.89,2,0.08,45.67
ORD-001698,2016-01-18,Office Supplies,Accessories,Corporate,Customer 484,93.82,4,0.08,7.61
ORD-001699,2017-01-30,Technology,Accessories,Consumer,Customer 359,729.36,2,0.01,201.59
ORD-001700,2016-04-05,Furniture,Tables,Consumer,Customer 521,424.18,2,0.13,60.93
ORD-001701,2017-02-09,Technology,Phones,Consumer,Customer 768,1367.06,4,0.15,307.73
ORD-001702,2016-03-08,Office Supplies,Art,Consumer,Customer 868,25.59,1,0.06,2.68
ORD-001703,2016-02-14,Office Supplies,Binders,Home Office,Customer 297,83.3,3,0.06,5.59
ORD-001704,2016-03-25,Office Supplies,Paper,Home Office,Customer 44,51.9,2,0.07,4.23
ORD-001705,2016-03-10,Office Supplies,Accessories,Consumer,Customer 112,90.68,3,0.04,7.37
ORD-001706,2016-01-14,Office Supplies,Binders,Consumer,Customer 788,74.15,2,0.02,8.4
ORD-001707,2016-05-02,Office Supplies,Paper,Home Office,Customer 250,67.61,4,0.03,7.89
ORD-001708,2016-01-30,Office Supplies,Binders,Home Office,Customer 796,104.41,4,0.1,6.26
ORD-001709,2016-04-25,Furniture,Furnishings,Home Office,Customer 524,545.53,3,0.15,58.02
ORD-001710,2016-05-06,Office Supplies,Binders,Consumer,Customer 329,77.49,3,0.02,8.76
ORD-001711,2016-01-20,Technology,Machines,Home Office,Customer 833,851.42,2,0.05,199.76
ORD-001712,2016-01-08,Technology,Machines,Home Office,Customer 1007,931.11,2,0.01,253.58
ORD-001713,2016-07-01,Office Supplies,Storage,Home Office,Customer 682,78.3,3,0.21,2.76
ORD-001714,2016-03-14,Technology,Phones,Home Office,Customer 535,421.92,1,0.13,88.85
ORD-001715,2016-01-08,Office Supplies,Paper,Consumer,Customer 1122,63.16,2,0.02,7.51
ORD-001716,2017-09-24,Technology,Copiers,Corporate,Customer 107,395.97,1,0.02,108.88
ORD-001717,2016-01-08,Office Supplies,Binders,Corporate,Customer 279,35.25,1,0.1,2.94
ORD-001718,2016-05-22,Furniture,Chairs,Corporate,Customer 643,569.48,3,0.12,74.22
ORD-001719,2017-05-08,Office Supplies,Art,Consumer,Customer 1058,121.82,4,0.17,7.97
ORD-001720,2016-02-02,Technology,Accessories,Home Office,Customer 841,495.73,2,0.12,105.17
ORD-001721,2016-01-19,Technology,Machines,Consumer,Customer 274,2456.78,5,0.03,721.15
ORD-001722,2016-01-16,Office Supplies,Accessories,Home Office,Customer 578,78.63,5,0.06,6.58
ORD-001723,2016-02-13,Furniture,Furnishings,Consumer,Customer 806,472.69,2,0.11,56.43
ORD-001724,2016-01-13,Technology,Accessories,Consumer,Customer 48,890.61,4,0.09,216.62
ORD-001725,2016-05-21,Technology,Accessories,Home Office,Customer 948,1830.16,5,0.05,504.15
ORD-001726,2016-01-08,Furniture,Chairs,Consumer,Customer 879,114.72,1,0.05,20.39
ORD-001727,2016-03-26,Office Supplies,Binders,Consumer,Customer 754,65.01,2,0.08,4.28
ORD-001728,2017-11-16,Furniture,Bookcases,Consumer,Customer 1077,674.31,4,0.08,95.3
ORD-001729,2016-07-20,Office Supplies,Storage,Home Office,Customer 1013,62.19,2,0.16,3.43
ORD-001730,2016-04-24,Furniture,Chairs,Consumer,Customer 546,1974.03,6,0.01,436.53
ORD-001731,2016-02-13,Office Supplies,Storage,Consumer,Customer 884,25.04,1,0.16,1.54
ORD-001732,2016-04-27,Technology,Accessories,Home Office,Customer 580,1264.36,6,0.1,314.13
ORD-001733,2016-03-30,Technology,Accessories,Consumer,Customer 837,135.53,2,0.13,31.8
ORD-001734,2016-03-07,Technology,Phones,Consumer,Customer 537,1256.02,4,0.27,200.59
ORD-001735,2016-01-17,Furniture,Furnishings,Home Office,Customer 758,1305.33,5,0.14,176.84
ORD-001736,2016-09-18,Office Supplies,Storage,Consumer,Customer 961,196.15,5,0.17,13.69
ORD-001737,2016-03-12,Furniture,Tables,Home Office,Customer 815,1513.89,6,0.02,218.4
ORD-001738,2016-01-26,Office Supplies,Storage,Corporate,Customer 525,32.4,2,0.09,2.39
ORD-001739,2016-02-25,Furniture,Bookcases,Consumer,Customer 481,617.82,4,0.13,66.05
ORD-001740,2016-03-05,Office Supplies,Paper,Home Office,Customer 94,88.1,5,0.09,5.34
ORD-001741,2016-07-29,Furniture,Furnishings,Consumer,Customer 809,484.32,3,0.03,66.18
ORD-001742,2016-06-07,Office Supplies,Binders,Home Office,Customer 1146,95.65,3,0.08,6.83
ORD-001743,2016-06-24,Furniture,Chairs,Consumer,Customer 1032,510.24,2,0.02,77.09
ORD-001744,2016-01-02,Office Supplies,Paper,Home Office,Customer 271,129.36,5,0.13,7.67
ORD-001745,2016-03-05,Furniture,Furnishings,Consumer,Customer 240,989.14,4,0.22,80.44
ORD-001746,2016-03-19,Office Supplies,Binders,Consumer,Customer 576,25.69,1,0.05,2.65
ORD-001747,2016-01-03,Technology,Copiers,Consumer,Customer 540,1274.39,5,0.02,340.2
ORD-001748,2016-02-06,Office Supplies,Paper,Consumer,Customer 893,70.32,3,0.16,3.02
ORD-001749,2016-06-20,Technology,Machines,Corporate,Customer 1007,1507.1,4,0.07,386.11
ORD-001750,2016-01-18,Technology,Accessories,Corporate,Customer 902,461.44,3,0.04,109.51
ORD-001751,2016-04-01,Furniture,Chairs,Consumer,Customer 376,693.71,2,0.06,137.31
ORD-001752,2016-01-30,Furniture,Tables,Consumer,Customer 957,333.91,1,0.1,51.86
ORD-001753,2016-01-02,Office Supplies,Storage,Consumer,Customer 731,65.94,2,0.04,6.36
ORD-001754,2016-02-03,Technology,Copiers,Consumer,Customer 231,846.09,4,0.09,208.54
ORD-001755,2017-03-22,Technology,Accessories,Consumer,Customer 192,932.97,2,0.1,225.45
ORD-001756,2016-07-13,Furniture,Tables,Consumer,Customer 345,800.87,3,0.01,169.37
ORD-001757,2017-01-20,Technology,Machines,Corporate,Customer 435,2055.51,5,0.05,515.99
ORD-001758,2016-03-21,Office Supplies,Art,Consumer,Customer 1169,58.12,2,0.11,5.68
ORD-001759,2016-01-14,Furniture,Bookcases,Consumer,Customer 1021,1489.17,7,0.08,255.36
ORD-001760,2016-04-05,Office Supplies,Paper,Consumer,Customer 250,95.31,4,0.11,8.52
ORD-001761,2016-03-13,Office Supplies,Accessories,Home Office,Customer 218,30.58,1,0.05,3.59
ORD-001762,2016-08-11,Technology,Accessories,Consumer,Customer 943,1415.09,5,0.12,383.52
ORD-001763,2016-01-13,Technology,Copiers,Consumer,Customer 552,2146.13,4,0.03,568.95
ORD-001764,2016-03-21,Office Supplies,Art,Consumer,Customer 90,58.21,2,0.15,3.2
ORD-001765,2016-01-20,Office Supplies,Storage,Consumer,Customer 1166,65.61,2,0.15,4.37
ORD-001766,2016-02-17,Furniture,Bookcases,Home Office,Customer 580,623.09,4,0.1,88.2
ORD-001767,2016-06-09,Office Supplies,Art,Corporate,Customer 1121,58.41,3,0.08,3.75
ORD-001768,2016-03-18,Technology,Copiers,Consumer,Customer 523,2327.53,5,0.09,563.19
ORD-001769,2016-02-26,Furniture,Furnishings,Consumer,Customer 427,332.8,2,0.06,60.25
ORD-001770,2016-03-01,Furniture,Furnishings,Consumer,Customer 316,555.71,2,0.05,91.53
ORD-001771,2016-03-14,Furniture,Furnishings,Home Office,Customer 636,662.48,3,0.02,105.3
ORD-001772,2016-07-03,Technology,Accessories,Consumer,Customer 197,297.21,1,0.05,76.91
ORD-001773,2016-09-24,Technology,Accessories,Consumer,Customer 795,1530.6,4,0.12,378.26
ORD-001774,2017-01-08,Office Supplies,Accessories,Corporate,Customer 185,59.94,3,0.06,8.64
ORD-001775,2016-07-04,Technology,Machines,Corporate,Customer 890,385.51,1,0.04,116.12
ORD-001776,2016-02-15,Office Supplies,Art,Consumer,Customer 700,27.2,1,0.04,3.36
ORD-001777,2016-05-19,Technology,Accessories,Corporate,Customer 318,1662.75,5,0.04,390.83
ORD-001778,2016-03-10,Technology,Phones,Consumer,Customer 896,1327.62,4,0.11,309.37
ORD-001779,2016-02-05,Furniture,Furnishings,Consumer,Customer 262,672.23,3,0.16,81.26
ORD-001780,2016-08-08,Office Supplies,Paper,Home Office,Customer 1072,152.38,4,0.03,14.56
ORD-001781,2016-01-05,Office Supplies,Accessories,Consumer,Customer 157,44.88,4,0.06,6.72
ORD-001782,2016-10-05,Technology,Phones,Consumer,Customer 846,902.48,5,0.13,219.61
ORD-001783,2016-03-15,Furniture,Tables,Consumer,Customer 168,409.51,3,0.06,59.16
ORD-001784,2016-05-01,Technology,Phones,Consumer,Customer 948,394.69,2,0.23,76.31
ORD-001785,2016-05-09,Furniture,Chairs,Home Office,Customer 93,631.45,3,0.16,80.13
ORD-001786,2016-09-27,Furniture,Tables,Consumer,Customer 932,618.08,2,0.1,84.84
ORD-001787,2016-05-01,Technology,Copiers,Corporate,Customer 543,1089.03,5,0.01,293.69
ORD-001788,2016-04-24,Office Supplies,Binders,Consumer,Customer 161,49.13,4,0.12,3.38
ORD-001789,2016-01-09,Technology,Machines,Home Office,Customer 218,1052.88,2,0.05,240.73
ORD-001790,2016-03-28,Office Supplies,Art,Consumer,Customer 239,71.87,2,0.07,8.07
ORD-001791,2016-01-20,Furniture,Furnishings,Consumer,Customer 830,893.68,3,0.02,132.92
ORD-001792,2016-06-09,Technology,Copiers,Consumer,Customer 739,2133.66,6,0.07,513.62
ORD-001793,2016-03-27,Office Supplies,Storage,Home Office,Customer 180,64.71,2,0.08,6.69
ORD-001794,2016-05-16,Furniture,Bookcases,Consumer,Customer 33,303.96,4,0.22,29.5
ORD-001795,2016-01-06,Office Supplies,Binders,Home Office,Customer 429,25.86,1,0.08,1.71
ORD-001796,2016-01-11,Office Supplies,Binders,Corporate,Customer 893,57.55,3,0.16,3.57
ORD-001797,2016-05-31,Technology,Accessories,Consumer,Customer 950,1637.52,3,0.06,460.13
ORD-001798,2016-01-09,Furniture,Furnishings,Consumer,Customer 341,395.41,2,0.15,52.3
ORD-001799,2016-01-09,Technology,Copiers,Home Office,Customer 966,1297.74,2,0.04,388.75
ORD-001800,2016-01-02,Furniture,Furnishings,Corporate,Customer 413,787.19,3,0.05,142.17
ORD-001801,2017-01-11,Office Supplies,Storage,Consumer,Customer 17,67.28,2,0.02,6.09
ORD-001802,2016-06-09,Furniture,Furnishings,Home Office,Customer 1016,306.46,2,0.07,49.03
ORD-001803,2016-02-22,Technology,Machines,Consumer,Customer 819,675.71,2,0.01,171.49
ORD-001804,2016-02-12,Office Supplies,Accessories,Corporate,Customer 1000,133.43,4,0.21,8.96
ORD-001805,2016-02-21,Furniture,Bookcases,Consumer,Customer 865,832.88,5,0.07,158.33
ORD-001806,2016-06-27,Office Supplies,Accessories,Consumer,Customer 855,57.98,2,0.14,3.16
ORD-001807,2016-05-09,Technology,Phones,Consumer,Customer 711,3080.61,7,0.13,687.8
ORD-001808,2016-01-25,Office Supplies,Storage,Consumer,Customer 590,102.3,3,0.09,10.18
ORD-001809,2016-01-23,Technology,Copiers,Consumer,Customer 476,2401.5,7,0.08,590.03
ORD-001810,2016-01-13,Office Supplies,Accessories,Home Office,Customer 695,75.52,3,0.19,0.61
ORD-001811,2016-05-09,Technology,Copiers,Consumer,Customer 601,315.21,3,0.1,76.22
ORD-001812,2016-06-22,Technology,Copiers,Home Office,Customer 738,944.55,3,0.07,253.84
ORD-001813,2016-02-06,Technology,Accessories,Corporate,Customer 579,1005.04,4,0.06,241.24
ORD-001814,2016-01-03,Office Supplies,Art,Corporate,Customer 265,146.53,4,0.1,7.0
ORD-001815,2016-01-11,Furniture,Chairs,Corporate,Customer 207,155.32,1,0.11,24.98
ORD-001816,2017-02-16,Technology,Copiers,Consumer,Customer 429,1738.67,3,0.17,326.56
ORD-001817,2016-02-12,Office Supplies,Art,Consumer,Customer 535,68.18,3,0.11,4.53
ORD-001818,2016-06-24,Office Supplies,Binders,Consumer,Customer 1032,60.85,2,0.03,5.78
ORD-001819,2016-04-27,Furniture,Bookcases,Consumer,Customer 234,1614.03,6,0.07,219.58
ORD-001820,2016-02-27,Office Supplies,Art,Corporate,Customer 997,57.28,2,0.09,4.8
ORD-001821,2016-01-28,Office Supplies,Paper,Corporate,Customer 96,36.43,2,0.11,2.13
ORD-001822,2016-01-16,Technology,Machines,Home Office,Customer 1056,2131.75,5,0.03,608.17
ORD-001823,2016-04-24,Office Supplies,Art,Corporate,Customer 897,74.37,3,0.09,4.13
ORD-001824,2016-06-27,Technology,Phones,Home Office,Customer 209,1113.97,3,0.06,292.85
